x,y1,y2,y3
183.0,0.9711815561959655,0.026525198938992044,0.050671834625323
184.0,0.9710982658959537,0.026595744680851064,0.05072538860103627
185.0,0.9710144927536232,0.02666666666666667,0.05077922077922078
186.0,0.9709302325581395,0.026737967914438502,0.05083333333333333
187.0,0.9708454810495627,0.02680965147453083,0.050887728459530025
188.0,0.9707602339181287,0.026881720430107527,0.05094240837696335
189.0,0.9706744868035191,0.026954177897574125,0.05099737532808399
190.0,0.9705882352941176,0.02702702702702703,0.05105263157894736
191.0,0.9705014749262537,0.02710027100271003,0.051108179419525064
192.0,0.9704142011834319,0.02717391304347826,0.05116402116402116
193.0,0.9703264094955489,0.027247956403269755,0.05122015915119363
194.0,0.9702380952380952,0.0273224043715847,0.05127659574468085
195.0,0.9701492537313433,0.0273972602739726,0.05133333333333333
196.0,0.9700598802395209,0.027472527472527472,0.0513903743315508
197.0,0.96996996996997,0.027548209366391185,0.051447721179624664
198.0,0.9698795180722891,0.027624309392265192,0.05150537634408602
199.0,0.9697885196374623,0.027700831024930747,0.0515633423180593
200.0,0.9696969696969697,0.027777777777777776,0.05162162162162162
201.0,0.9696048632218845,0.027855153203342618,0.05168021680216802
202.0,0.9695121951219512,0.027932960893854747,0.05173913043478261
203.0,0.9694189602446484,0.028011204481792718,0.051798365122615805
204.0,0.9693251533742331,0.028089887640449437,0.051857923497267755
205.0,0.9692307692307692,0.028169014084507043,0.05191780821917808
206.0,0.9691358024691358,0.02824858757062147,0.05197802197802198
207.0,0.9690402476780186,0.028328611898016998,0.05203856749311295
208.0,0.968944099378882,0.028409090909090908,0.05209944751381215
209.0,0.9688473520249221,0.02849002849002849,0.052160664819944594
210.0,0.96875,0.02857142857142857,0.052222222222222225
211.0,0.9686520376175549,0.02865329512893983,0.05228412256267409
212.0,0.9685534591194969,0.028735632183908046,0.0523463687150838
213.0,0.9684542586750788,0.02881844380403458,0.052408963585434176
214.0,0.9683544303797469,0.028901734104046242,0.05247191011235955
215.0,0.9682539682539683,0.028985507246376812,0.05253521126760563
216.0,0.9681528662420382,0.029069767441860465,0.052598870056497174
217.0,0.9680511182108626,0.029154518950437316,0.052662889518413594
218.0,0.967948717948718,0.029239766081871343,0.05272727272727273
219.0,0.9678456591639871,0.02932551319648094,0.05279202279202279
220.0,0.967741935483871,0.029411764705882353,0.05285714285714285
221.0,0.9676375404530745,0.029498525073746312,0.05292263610315186
222.0,0.9675324675324676,0.029585798816568046,0.052988505747126435
223.0,0.9674267100977199,0.02967359050445104,0.05305475504322767
224.0,0.9673202614379085,0.02976190476190476,0.053121387283236995
225.0,0.9672131147540983,0.029850746268656716,0.05318840579710145
226.0,0.9671052631578947,0.029940119760479042,0.05325581395348837
227.0,0.966996699669967,0.03003003003003003,0.05332361516034985
228.0,0.9668874172185431,0.030120481927710843,0.053391812865497074
229.0,0.9667774086378738,0.030211480362537766,0.05346041055718475
230.0,0.9666666666666667,0.030303030303030304,0.05352941176470588
231.0,0.9665551839464883,0.030395136778115502,0.05359882005899705
232.0,0.9664429530201343,0.03048780487804878,0.05366863905325443
233.0,0.9663299663299664,0.03058103975535168,0.05373887240356083
234.0,0.9662162162162162,0.03067484662576687,0.05380952380952381
235.0,0.9661016949152542,0.03076923076923077,0.05388059701492537
236.0,0.9659863945578231,0.030864197530864196,0.053952095808383234
237.0,0.9658703071672355,0.030959752321981424,0.05402402402402402
238.0,0.9657534246575342,0.031055900621118012,0.054096385542168675
239.0,0.9656357388316151,0.03115264797507788,0.05416918429003021
240.0,0.9655172413793104,0.03125,0.054242424242424245
241.0,0.9653979238754326,0.03134796238244514,0.054316109422492403
242.0,0.9652777777777778,0.031446540880503145,0.054390243902439024
243.0,0.9651567944250871,0.031545741324921134,0.05446483180428134
244.0,0.965034965034965,0.03164556962025317,0.05453987730061349
245.0,0.9649122807017544,0.031746031746031744,0.054615384615384614
246.0,0.9647887323943662,0.03184713375796178,0.054691358024691356
247.0,0.9646643109540636,0.03194888178913738,0.05476780185758514
248.0,0.9645390070921985,0.03205128205128205,0.05484472049689441
249.0,0.9644128113879004,0.03215434083601286,0.05492211838006231
250.0,0.9642857142857143,0.03225806451612903,0.055
251.0,0.96415770609319,0.032362459546925564,0.05507836990595611
252.0,0.9640287769784173,0.032467532467532464,0.055157232704402516
253.0,0.9638989169675091,0.03257328990228013,0.0552365930599369
254.0,0.9637681159420289,0.032679738562091505,0.05531645569620253
255.0,0.9636363636363636,0.03278688524590164,0.055396825396825396
256.0,0.9635036496350365,0.03289473684210526,0.05547770700636943
257.0,0.9633699633699634,0.033003300330033,0.0555591054313099
258.0,0.9632352941176471,0.033112582781456956,0.05564102564102564
259.0,0.96309963099631,0.03322259136212625,0.05572347266881029
260.0,0.962962962962963,0.03333333333333333,0.05580645161290322
261.0,0.9628252788104089,0.033444816053511704,0.05588996763754045
262.0,0.9626865671641791,0.03355704697986577,0.055974025974025975
263.0,0.9625468164794008,0.03367003367003367,0.0560586319218241
264.0,0.9624060150375939,0.033783783783783786,0.056143790849673206
265.0,0.9622641509433962,0.03389830508474576,0.05622950819672131
266.0,0.9621212121212122,0.034013605442176874,0.05631578947368421
267.0,0.9619771863117871,0.034129692832764506,0.0564026402640264
268.0,0.9618320610687023,0.03424657534246575,0.05649006622516556
269.0,0.9616858237547893,0.03436426116838488,0.056578073089700996
270.0,0.9615384615384616,0.034482758620689655,0.05666666666666667
271.0,0.9613899613899614,0.03460207612456748,0.05675585284280936
272.0,0.9612403100775194,0.034722222222222224,0.05684563758389262
273.0,0.9610894941634242,0.03484320557491289,0.05693602693602694
274.0,0.9609375,0.03496503496503497,0.05702702702702703
275.0,0.9607843137254902,0.03508771929824561,0.05711864406779661
276.0,0.9606299212598425,0.035211267605633804,0.0572108843537415
277.0,0.9604743083003953,0.0353356890459364,0.05730375426621161
278.0,0.9603174603174603,0.03546099290780142,0.0573972602739726
279.0,0.9601593625498008,0.03558718861209965,0.0574914089347079
280.0,0.96,0.03571428571428571,0.05758620689655172
281.0,0.9598393574297188,0.035842293906810034,0.05768166089965398
282.0,0.9596774193548387,0.03597122302158273,0.057777777777777775
283.0,0.9595141700404858,0.036101083032490974,0.05787456445993031
284.0,0.959349593495935,0.036231884057971016,0.05797202797202797
285.0,0.9591836734693877,0.03636363636363636,0.058070175438596494
286.0,0.9590163934426229,0.0364963503649635,0.058169014084507045
287.0,0.9588477366255144,0.03663003663003663,0.058268551236749115
288.0,0.9586776859504132,0.03676470588235294,0.05836879432624113
289.0,0.9585062240663901,0.03690036900369004,0.05846975088967971
290.0,0.9583333333333334,0.037037037037037035,0.058571428571428566
291.0,0.9581589958158996,0.03717472118959108,0.05867383512544803
292.0,0.957983193277311,0.03731343283582089,0.05877697841726619
293.0,0.9578059071729957,0.03745318352059925,0.05888086642599278
294.0,0.9576271186440678,0.03759398496240601,0.058985507246376814
295.0,0.9574468085106383,0.03773584905660377,0.05909090909090909
296.0,0.9572649572649573,0.03787878787878788,0.0591970802919708
297.0,0.9570815450643777,0.03802281368821293,0.0593040293040293
298.0,0.9568965517241379,0.03816793893129771,0.05941176470588235
299.0,0.9567099567099567,0.038314176245210725,0.05952029520295203
300.0,0.9565217391304348,0.038461538461538464,0.05962962962962963
301.0,0.9563318777292577,0.03861003861003861,0.05973977695167286
302.0,0.956140350877193,0.03875968992248062,0.05985074626865672
303.0,0.9559471365638766,0.038910505836575876,0.0599625468164794
304.0,0.9557522123893806,0.0390625,0.06007518796992481
305.0,0.9555555555555556,0.0392156862745098,0.06018867924528302
306.0,0.9553571428571429,0.03937007874015748,0.0603030303030303
307.0,0.9551569506726457,0.039525691699604744,0.06041825095057034
308.0,0.954954954954955,0.03968253968253968,0.06053435114503816
309.0,0.9547511312217195,0.0398406374501992,0.060651340996168576
310.0,0.9545454545454546,0.04,0.06076923076923077
311.0,0.954337899543379,0.040160642570281124,0.06088803088803089
312.0,0.9541284403669725,0.04032258064516129,0.061007751937984495
313.0,0.9539170506912442,0.04048582995951417,0.0611284046692607
314.0,0.9537037037037037,0.04065040650406504,0.06125
315.0,0.9534883720930233,0.04081632653061224,0.06137254901960784
316.0,0.9532710280373832,0.040983606557377046,0.06149606299212598
317.0,0.9530516431924883,0.0411522633744856,0.06162055335968379
318.0,0.9528301886792453,0.04132231404958678,0.06174603174603174
319.0,0.95260663507109,0.04149377593360996,0.06187250996015936
320.0,0.9523809523809523,0.041666666666666664,0.062
321.0,0.9521531100478469,0.04184100418410042,0.062128514056224896
322.0,0.9519230769230769,0.04201680672268908,0.06225806451612903
323.0,0.9516908212560387,0.04219409282700422,0.062388663967611335
324.0,0.9514563106796117,0.0423728813559322,0.06252032520325204
325.0,0.9512195121951219,0.0425531914893617,0.0626530612244898
326.0,0.9509803921568627,0.042735042735042736,0.06278688524590165
327.0,0.9507389162561576,0.04291845493562232,0.06292181069958848
328.0,0.9504950495049505,0.04310344827586207,0.06305785123966942
329.0,0.9502487562189055,0.04329004329004329,0.06319502074688796
330.0,0.95,0.043478260869565216,0.06333333333333332
331.0,0.949748743718593,0.043668122270742356,0.06347280334728034
332.0,0.9494949494949495,0.043859649122807015,0.06361344537815125
333.0,0.949238578680203,0.04405286343612335,0.06375527426160338
334.0,0.9489795918367347,0.04424778761061947,0.06389830508474575
335.0,0.9487179487179487,0.044444444444444446,0.06404255319148935
336.0,0.9484536082474226,0.044642857142857144,0.06418803418803419
337.0,0.9481865284974094,0.04484304932735426,0.06433476394849785
338.0,0.9479166666666666,0.04504504504504504,0.06448275862068965
339.0,0.9476439790575917,0.04524886877828054,0.06463203463203462
340.0,0.9473684210526316,0.045454545454545456,0.06478260869565217
341.0,0.9470899470899471,0.045662100456621,0.06493449781659388
342.0,0.9468085106382979,0.045871559633027525,0.06508771929824561
343.0,0.946524064171123,0.04608294930875576,0.06524229074889867
344.0,0.946236559139785,0.046296296296296294,0.06539823008849557
345.0,0.9459459459459459,0.046511627906976744,0.06555555555555556
346.0,0.9456521739130435,0.04672897196261682,0.06571428571428571
347.0,0.9453551912568307,0.046948356807511735,0.0658744394618834
348.0,0.945054945054945,0.04716981132075472,0.06603603603603603
349.0,0.9447513812154696,0.04739336492890995,0.06619909502262444
350.0,0.9444444444444444,0.047619047619047616,0.06636363636363636
351.0,0.9441340782122905,0.04784688995215311,0.0665296803652968
352.0,0.9438202247191011,0.04807692307692308,0.06669724770642202
353.0,0.943502824858757,0.04830917874396135,0.06686635944700461
354.0,0.9431818181818182,0.04854368932038835,0.06703703703703703
355.0,0.9428571428571428,0.04878048780487805,0.0672093023255814
356.0,0.9425287356321839,0.049019607843137254,0.06738317757009346
357.0,0.9421965317919075,0.04926108374384237,0.06755868544600939
358.0,0.9418604651162791,0.04950495049504951,0.06773584905660376
359.0,0.9415204678362573,0.04975124378109453,0.06791469194312796
360.0,0.9411764705882353,0.05,0.0680952380952381
361.0,0.9408284023668639,0.05025125628140704,0.06827751196172249
362.0,0.9404761904761905,0.050505050505050504,0.06846153846153846
363.0,0.9401197604790419,0.050761421319796954,0.06864734299516909
364.0,0.9397590361445783,0.05102040816326531,0.06883495145631068
365.0,0.9393939393939394,0.05128205128205128,0.06902439024390244
366.0,0.9390243902439024,0.05154639175257732,0.0692156862745098
367.0,0.9386503067484663,0.05181347150259067,0.0694088669950739
368.0,0.9382716049382716,0.052083333333333336,0.06960396039603961
369.0,0.937888198757764,0.05235602094240838,0.06980099502487562
370.0,0.9375,0.05263157894736842,0.07
371.0,0.9371069182389937,0.05291005291005291,0.07020100502512563
372.0,0.9367088607594937,0.05319148936170213,0.07040404040404041
373.0,0.9363057324840764,0.053475935828877004,0.07060913705583756
374.0,0.9358974358974359,0.053763440860215055,0.07081632653061223
375.0,0.935483870967742,0.05405405405405406,0.07102564102564102
376.0,0.935064935064935,0.05434782608695652,0.07123711340206185
377.0,0.934640522875817,0.0546448087431694,0.07145077720207255
378.0,0.9342105263157895,0.054945054945054944,0.07166666666666666
379.0,0.9337748344370861,0.055248618784530384,0.0718848167539267
380.0,0.9333333333333333,0.05555555555555555,0.07210526315789473
381.0,0.9328859060402684,0.055865921787709494,0.07232804232804232
382.0,0.9324324324324325,0.056179775280898875,0.0725531914893617
383.0,0.9319727891156463,0.05649717514124294,0.07278074866310161
384.0,0.9315068493150684,0.056818181818181816,0.07301075268817205
385.0,0.9310344827586207,0.05714285714285714,0.07324324324324324
386.0,0.9305555555555556,0.05747126436781609,0.07347826086956522
387.0,0.9300699300699301,0.057803468208092484,0.07371584699453551
388.0,0.9295774647887324,0.05813953488372093,0.07395604395604397
389.0,0.9290780141843972,0.05847953216374269,0.0741988950276243
390.0,0.9285714285714286,0.058823529411764705,0.07444444444444445
391.0,0.9280575539568345,0.05917159763313609,0.0746927374301676
392.0,0.927536231884058,0.05952380952380952,0.0749438202247191
393.0,0.927007299270073,0.059880239520958084,0.07519774011299435
394.0,0.9264705882352942,0.060240963855421686,0.07545454545454545
395.0,0.9259259259259259,0.06060606060606061,0.0757142857142857
396.0,0.9253731343283582,0.06097560975609756,0.07597701149425287
397.0,0.924812030075188,0.06134969325153374,0.07624277456647399
398.0,0.9242424242424242,0.06172839506172839,0.07651162790697674
399.0,0.9236641221374046,0.062111801242236024,0.07678362573099415
400.0,0.9230769230769231,0.0625,0.07705882352941176
401.0,0.9224806201550387,0.06289308176100629,0.07733727810650887
402.0,0.921875,0.06329113924050633,0.07761904761904762
403.0,0.9212598425196851,0.06369426751592357,0.07790419161676647
404.0,0.9206349206349207,0.0641025641025641,0.07819277108433735
405.0,0.92,0.06451612903225806,0.07848484848484849
406.0,0.9193548387096774,0.06493506493506493,0.07878048780487805
407.0,0.9186991869918699,0.06535947712418301,0.07907975460122699
408.0,0.9180327868852459,0.06578947368421052,0.07938271604938271
409.0,0.9173553719008265,0.06622516556291391,0.07968944099378882
410.0,0.9166666666666666,0.06666666666666667,0.08
411.0,0.9159663865546218,0.06711409395973154,0.08031446540880503
412.0,0.9152542372881356,0.06756756756756757,0.08063291139240505
413.0,0.9145299145299145,0.06802721088435375,0.08095541401273885
414.0,0.9137931034482758,0.0684931506849315,0.08128205128205128
415.0,0.9130434782608696,0.06896551724137931,0.08161290322580644
416.0,0.9122807017543859,0.06944444444444445,0.08194805194805195
417.0,0.911504424778761,0.06993006993006994,0.08228758169934641
418.0,0.9107142857142857,0.07042253521126761,0.08263157894736842
419.0,0.9099099099099099,0.07092198581560284,0.08298013245033112
420.0,0.9090909090909091,0.07142857142857142,0.08333333333333334
421.0,0.908256880733945,0.07194244604316546,0.08369127516778524
422.0,0.9074074074074074,0.07246376811594203,0.08405405405405406
423.0,0.9065420560747663,0.072992700729927,0.084421768707483
424.0,0.9056603773584906,0.07352941176470588,0.0847945205479452
425.0,0.9047619047619048,0.07407407407407407,0.08517241379310345
426.0,0.9038461538461539,0.07462686567164178,0.08555555555555555
427.0,0.9029126213592233,0.07518796992481203,0.08594405594405594
428.0,0.9019607843137255,0.07575757575757576,0.08633802816901409
429.0,0.900990099009901,0.07633587786259542,0.08673758865248227
430.0,0.9,0.07692307692307693,0.08714285714285713
431.0,0.898989898989899,0.07751937984496124,0.08755395683453238
432.0,0.8979591836734694,0.078125,0.08797101449275363
433.0,0.8969072164948454,0.07874015748031496,0.0883941605839416
434.0,0.8958333333333334,0.07936507936507936,0.0888235294117647
435.0,0.8947368421052632,0.08,0.08925925925925926
436.0,0.8936170212765957,0.08064516129032258,0.08970149253731344
437.0,0.8924731182795699,0.08130081300813008,0.09015037593984962
438.0,0.8913043478260869,0.08196721311475409,0.0906060606060606
439.0,0.8901098901098901,0.08264462809917356,0.09106870229007633
440.0,0.8888888888888888,0.08333333333333333,0.09153846153846154
441.0,0.8876404494382022,0.08403361344537816,0.09201550387596899
442.0,0.8863636363636364,0.0847457627118644,0.0925
443.0,0.8850574712643678,0.08547008547008547,0.09299212598425197
444.0,0.8837209302325582,0.08620689655172414,0.09349206349206349
445.0,0.8823529411764706,0.08695652173913043,0.094
446.0,0.8809523809523809,0.08771929824561403,0.09451612903225806
447.0,0.8795180722891567,0.08849557522123894,0.09504065040650407
448.0,0.8780487804878049,0.08928571428571429,0.09557377049180328
449.0,0.8765432098765432,0.09009009009009009,0.09611570247933884
450.0,0.875,0.09090909090909091,0.09666666666666666
451.0,0.8734177215189873,0.09174311926605505,0.09722689075630252
452.0,0.8717948717948718,0.09259259259259259,0.09779661016949152
453.0,0.8701298701298701,0.09345794392523364,0.09837606837606838
454.0,0.868421052631579,0.09433962264150944,0.09896551724137931
455.0,0.8666666666666667,0.09523809523809523,0.09956521739130435
456.0,0.8648648648648649,0.09615384615384616,0.10017543859649122
457.0,0.863013698630137,0.0970873786407767,0.10079646017699115
